State,Pollutant,Measure,Time,Value
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,1997,67.7
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,1998,67.8
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,1999,67.1
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2000,71.4
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2001,68.7
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2002,71.3
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2003,70.7
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2004,71.8
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2005,75.4
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2006,72.6
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2007,78.4
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2008,74.7
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2009,64.4
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2010,73
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2011,62.3
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2012,57.3
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2013,56
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2014,57.5
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2015,52.1
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2016,51.1
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2017,47.5
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2018,48.4
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2019,46.1
North Carolina,Carbon Dioxide,million metric tons of carbon dioxide,2020,37.1
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1970,4.6
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1971,5.8
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1972,6.3
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1973,6.2
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1974,6.6
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1975,5.6
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1976,8.1
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1977,9.4
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1978,11.2
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1979,13
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1980,14.7
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1981,15.6
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1982,17.9
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1983,19.3
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1984,21.1
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1985,21.7
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1986,21.7
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1987,21.9
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1988,27.2
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1989,25.9
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1990,27.3
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1991,27.9
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1992,29
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1993,29.1
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1994,29.1
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1995,28.4
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1996,29.7
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1997,28.4
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1998,30.3
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,1999,30.6
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2000,31.2
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2001,30.9
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2002,31.4
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2003,30.9
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2004,29.6
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2005,32
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2006,30.4
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2007,31
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2008,31.7
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2009,31.3
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2010,29.9
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2011,28.7
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2012,29.7
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2013,29
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2014,29.2
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2015,30.1
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2016,29.3
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2017,29.3
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2018,30.4
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2019,28.3
North Dakota,Carbon Dioxide,million metric tons of carbon dioxide,2020,27.4
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1970,77.4
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1971,82.9
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1972,88.4
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1973,96.5
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1974,96.6
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1975,100.6
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1976,105.3
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1977,107.3
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1978,106.4
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1979,112.4
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1980,106.9
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1981,105.2
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1982,101
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1983,99
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1984,101
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1985,105.3
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1986,108.6
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1987,107.9
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1988,111.1
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1989,114.6
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1990,110.8
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1991,113.3
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1992,115.2
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1993,118
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1994,114.2
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1995,115.4
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1996,122.9
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1997,120
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1998,124.4
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,1999,119.6
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2000,125.9
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2001,119.4
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2002,125.8
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2003,129.9
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2004,125.6
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2005,134.2
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2006,130.2
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2007,132
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2008,128.9
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2009,115
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2010,122.1
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2011,111.8
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2012,95.1
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2013,102.6
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2014,98.7
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2015,83.4
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2016,81.4
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2017,79.9
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2018,77.6
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2019,67.5
Ohio,Carbon Dioxide,million metric tons of carbon dioxide,2020,67
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1970,12.9
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1971,13.2
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1972,14.6
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1973,15
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1974,16.3
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1975,16.6
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1976,18.3
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1977,19.3
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1978,22.8
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1979,23.6
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1980,27.9
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1981,29.5
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1982,31.7
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1983,32.9
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1984,33
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1985,32
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1986,30.1
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1987,32.1
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1988,34.3
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1989,34.4
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1990,35.1
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1991,37.9
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1992,38.3
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1993,40
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1994,38.9
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1995,40.9
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1996,41.8
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1997,42.8
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1998,43.5
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,1999,42.4
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2000,44.6
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2001,44.1
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2002,46.6
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2003,47.1
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2004,45.1
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2005,49.8
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2006,50.5
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2007,49.9
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2008,51.5
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2009,50.1
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2010,47.7
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2011,49.5
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2012,47.5
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2013,44.5
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2014,42.3
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2015,39.9
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2016,35.5
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2017,30.7
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2018,33
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2019,27
Oklahoma,Carbon Dioxide,million metric tons of carbon dioxide,2020,24.7
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1970,0.1
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1971,0
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1972,0
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1973,0.2
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1974,0
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1975,0
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1976,0
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1977,0.1
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1978,0.1
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1979,0.5
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1980,0.8
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1981,1.9
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1982,0.9
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1983,0.6
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1984,0.8
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1985,0.7
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1986,0
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1987,0
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1988,0
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1989,1.2
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1990,1.8
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1991,3.6
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1992,4.5
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1993,4.3
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1994,5.4
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1995,2.7
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1996,3.2
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1997,2.7
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1998,6.2
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,1999,6.4
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2000,7.5
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2001,8.7
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2002,6.5
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2003,8.2
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2004,8.2
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2005,8.2
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2006,6.4
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2007,9.7
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2008,10.1
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2009,8.9
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2010,9.8
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2011,6.4
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2012,7
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2013,9.1
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2014,8
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2015,8.6
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2016,7.8
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2017,7.5
Oregon,Carbon Dioxide,million metric tons of carbon dioxide,2018,8.4
